,sentiment,review,review_tokens,review_tokens_fdist,review_tokens_WSW,review_normalized,review_tokens_stemmed
117,0,kalau soal pemandangan alamnya dieng tidak perlu di ragukan indah sekali dan masih alami cuman di puncak sikunirnya sekarang ini spotnya kurang terawat masih indah di tahun sayang sekali,"['kalau', 'soal', 'pemandangan', 'alamnya', 'dieng', 'tidak', 'perlu', 'di', 'ragukan', 'indah', 'sekali', 'dan', 'masih', 'alami', 'cuman', 'di', 'puncak', 'sikunirnya', 'sekarang', 'ini', 'spotnya', 'kurang', 'terawat', 'masih', 'indah', 'di', 'tahun', 'sayang', 'sekali']",<FreqDist with 24 samples and 29 outcomes>,"['pemandangan', 'alamnya', 'dieng', 'ragukan', 'indah', 'alami', 'cuman', 'puncak', 'sikunirnya', 'spotnya', 'terawat', 'indah', 'sayang']","['pemandangan', 'alamnya', 'dieng', 'ragukan', 'indah', 'alami', 'cuman', 'puncak', 'sikunirnya', 'spotnya', 'terawat', 'indah', 'sayang']","['pandang', 'alam', 'dieng', 'ragu', 'indah', 'alami', 'cuman', 'puncak', 'sikunirnya', 'spotnya', 'awat', 'indah', 'sayang']"
118,0,bagus baget view nya harus bawa bekal karena tdk ada yg jualan mamin sayang byk sampah,"['bagus', 'baget', 'view', 'nya', 'harus', 'bawa', 'bekal', 'karena', 'tdk', 'ada', 'yg', 'jualan', 'mamin', 'sayang', 'byk', 'sampah']",<FreqDist with 16 samples and 16 outcomes>,"['bagus', 'baget', 'view', 'bawa', 'bekal', 'jualan', 'mamin', 'sayang', 'sampah']","['bagus', 'baget', 'view', 'bawa', 'bekal', 'jualan', 'mamin', 'sayang', 'sampah']","['bagus', 'baget', 'view', 'bawa', 'bekal', 'jual', 'mamin', 'sayang', 'sampah']"
119,0,suka tempat ini tapi sayang waktu itu saya terlalu banyak orang jadi tidak puas,"['suka', 'tempat', 'ini', 'tapi', 'sayang', 'waktu', 'itu', 'saya', 'terlalu', 'banyak', 'orang', 'jadi', 'tidak', 'puas']",<FreqDist with 14 samples and 14 outcomes>,"['suka', 'sayang', 'puas']","['suka', 'sayang', 'puas']","['suka', 'sayang', 'puas']"
120,1,viewnya bagus apalagi waktu diperjalanan masyaallah bgtt,"['viewnya', 'bagus', 'apalagi', 'waktu', 'diperjalanan', 'masyaallah', 'bgtt']",<FreqDist with 7 samples and 7 outcomes>,"['viewnya', 'bagus', 'diperjalanan', 'masyaallah', 'bgtt']","['viewnya', 'bagus', 'diperjalanan', 'masyaallah', 'bgtt']","['viewnya', 'bagus', 'jalan', 'masyaallah', 'bgtt']"
121,1,sungguh indah tempat dan pemandangannya,"['sungguh', 'indah', 'tempat', 'dan', 'pemandangannya']",<FreqDist with 5 samples and 5 outcomes>,"['sungguh', 'indah', 'pemandangannya']","['sungguh', 'indah', 'pemandangannya']","['sungguh', 'indah', 'pandang']"
122,1,tmpt wisata yg cukup aman apik untuk acra liburan keluarga,"['tmpt', 'wisata', 'yg', 'cukup', 'aman', 'apik', 'untuk', 'acra', 'liburan', 'keluarga']",<FreqDist with 10 samples and 10 outcomes>,"['tmpt', 'wisata', 'aman', 'apik', 'acra', 'liburan', 'keluarga']","['tmpt', 'wisata', 'aman', 'apik', 'acra', 'liburan', 'keluarga']","['tmpt', 'wisata', 'aman', 'apik', 'acra', 'libur', 'keluarga']"
123,1,tempat telaga warna nya sangat bagus dan indah tempatnya sangat luas juga pemandanganya banyak pepohonan di sekitar telaga warna,"['tempat', 'telaga', 'warna', 'nya', 'sangat', 'bagus', 'dan', 'indah', 'tempatnya', 'sangat', 'luas', 'juga', 'pemandanganya', 'banyak', 'pepohonan', 'di', 'sekitar', 'telaga', 'warna']",<FreqDist with 16 samples and 19 outcomes>,"['telaga', 'warna', 'bagus', 'indah', 'tempatnya', 'luas', 'pemandanganya', 'pepohonan', 'telaga', 'warna']","['telaga', 'warna', 'bagus', 'indah', 'tempatnya', 'luas', 'pemandanganya', 'pepohonan', 'telaga', 'warna']","['telaga', 'warna', 'bagus', 'indah', 'tempat', 'luas', 'pemandanganya', 'pohon', 'telaga', 'warna']"
124,1,alam yg asriudara sehat membuat nyaman untuk bersantai bersama keluarga,"['alam', 'yg', 'asriudara', 'sehat', 'membuat', 'nyaman', 'untuk', 'bersantai', 'bersama', 'keluarga']",<FreqDist with 10 samples and 10 outcomes>,"['alam', 'asriudara', 'sehat', 'nyaman', 'bersantai', 'keluarga']","['alam', 'asriudara', 'sehat', 'nyaman', 'bersantai', 'keluarga']","['alam', 'asriudara', 'sehat', 'nyaman', 'santa', 'keluarga']"
125,1,datang di hari jumat tempatnya bersih kamarmandi bersih dan seluruh area sangat bersih,"['datang', 'di', 'hari', 'jumat', 'tempatnya', 'bersih', 'kamarmandi', 'bersih', 'dan', 'seluruh', 'area', 'sangat', 'bersih']",<FreqDist with 11 samples and 13 outcomes>,"['jumat', 'tempatnya', 'bersih', 'kamarmandi', 'bersih', 'area', 'bersih']","['jumat', 'tempatnya', 'bersih', 'kamarmandi', 'bersih', 'area', 'bersih']","['jumat', 'tempat', 'bersih', 'kamarmandi', 'bersih', 'area', 'bersih']"
126,0,di luar ekspetasi sy sy kira telaga nya ada brp warna trnyata ga tp prjalanan menuju telaga warna nya keren bngt,"['di', 'luar', 'ekspetasi', 'sy', 'sy', 'kira', 'telaga', 'nya', 'ada', 'brp', 'warna', 'trnyata', 'ga', 'tp', 'prjalanan', 'menuju', 'telaga', 'warna', 'nya', 'keren', 'bngt']",<FreqDist with 17 samples and 21 outcomes>,"['ekspetasi', 'telaga', 'brp', 'warna', 'trnyata', 'prjalanan', 'telaga', 'warna', 'keren', 'bngt']","['ekspetasi', 'telaga', 'brp', 'warna', 'trnyata', 'prjalanan', 'telaga', 'warna', 'keren', 'bngt']","['ekspetasi', 'telaga', 'brp', 'warna', 'trnyata', 'prjalanan', 'telaga', 'warna', 'keren', 'bngt']"
127,1,pengenn kesana lagisemoga akhir tahun bisa ke dieng lagi tempatnya indahhtm wisata murah homestay nya juga murah warga nya ramahramah,"['pengenn', 'kesana', 'lagisemoga', 'akhir', 'tahun', 'bisa', 'ke', 'dieng', 'lagi', 'tempatnya', 'indahhtm', 'wisata', 'murah', 'homestay', 'nya', 'juga', 'murah', 'warga', 'nya', 'ramahramah']",<FreqDist with 18 samples and 20 outcomes>,"['pengenn', 'kesana', 'lagisemoga', 'dieng', 'tempatnya', 'indahhtm', 'wisata', 'murah', 'homestay', 'murah', 'warga', 'ramahramah']","['pengenn', 'kesana', 'lagisemoga', 'dieng', 'tempatnya', 'indahhtm', 'wisata', 'murah', 'homestay', 'murah', 'warga', 'ramahramah']","['pengenn', 'kesana', 'lagisemoga', 'dieng', 'tempat', 'indahhtm', 'wisata', 'murah', 'homestay', 'murah', 'warga', 'ramahramah']"
128,1,telaga warna di area dieng bagus dan bnyk spot foto wajib di kunjungi apabila jalan jalan ke dieng,"['telaga', 'warna', 'di', 'area', 'dieng', 'bagus', 'dan', 'bnyk', 'spot', 'foto', 'wajib', 'di', 'kunjungi', 'apabila', 'jalan', 'jalan', 'ke', 'dieng']",<FreqDist with 15 samples and 18 outcomes>,"['telaga', 'warna', 'area', 'dieng', 'bagus', 'spot', 'foto', 'wajib', 'kunjungi', 'jalan', 'jalan', 'dieng']","['telaga', 'warna', 'area', 'dieng', 'bagus', 'spot', 'foto', 'wajib', 'kunjungi', 'jalan', 'jalan', 'dieng']","['telaga', 'warna', 'area', 'dieng', 'bagus', 'spot', 'foto', 'wajib', 'kunjung', 'jalan', 'jalan', 'dieng']"
129,1,wisata paling populer dan gemar dikunjungi selain asri wisata telaga warna sekarang banyak sekali inovasi terbaru buat spot foto yang bagus bagus,"['wisata', 'paling', 'populer', 'dan', 'gemar', 'dikunjungi', 'selain', 'asri', 'wisata', 'telaga', 'warna', 'sekarang', 'banyak', 'sekali', 'inovasi', 'terbaru', 'buat', 'spot', 'foto', 'yang', 'bagus', 'bagus']",<FreqDist with 20 samples and 22 outcomes>,"['wisata', 'populer', 'gemar', 'dikunjungi', 'asri', 'wisata', 'telaga', 'warna', 'inovasi', 'terbaru', 'spot', 'foto', 'bagus', 'bagus']","['wisata', 'populer', 'gemar', 'dikunjungi', 'asri', 'wisata', 'telaga', 'warna', 'inovasi', 'terbaru', 'spot', 'foto', 'bagus', 'bagus']","['wisata', 'populer', 'gemar', 'kunjung', 'asri', 'wisata', 'telaga', 'warna', 'inovasi', 'baru', 'spot', 'foto', 'bagus', 'bagus']"
130,1,telaga yang indah di daerah dataran tinggi dieng,"['telaga', 'yang', 'indah', 'di', 'daerah', 'dataran', 'tinggi', 'dieng']",<FreqDist with 8 samples and 8 outcomes>,"['telaga', 'indah', 'daerah', 'dataran', 'dieng']","['telaga', 'indah', 'daerah', 'dataran', 'dieng']","['telaga', 'indah', 'daerah', 'datar', 'dieng']"
131,1,panorama alamnya sungguh indah dieng adalah secuil surga di bumi telaga warna salah satunya dengan alam yang masih natural kita dihantarkan pada keindahan telaga dengan warna hijau membentang seperti permadani hijau zamrud yg indah,"['panorama', 'alamnya', 'sungguh', 'indah', 'dieng', 'adalah', 'secuil', 'surga', 'di', 'bumi', 'telaga', 'warna', 'salah', 'satunya', 'dengan', 'alam', 'yang', 'masih', 'natural', 'kita', 'dihantarkan', 'pada', 'keindahan', 'telaga', 'dengan', 'warna', 'hijau', 'membentang', 'seperti', 'permadani', 'hijau', 'zamrud', 'yg', 'indah']",<FreqDist with 29 samples and 34 outcomes>,"['panorama', 'alamnya', 'sungguh', 'indah', 'dieng', 'secuil', 'surga', 'bumi', 'telaga', 'warna', 'salah', 'satunya', 'alam', 'natural', 'dihantarkan', 'keindahan', 'telaga', 'warna', 'hijau', 'membentang', 'permadani', 'hijau', 'zamrud', 'indah']","['panorama', 'alamnya', 'sungguh', 'indah', 'dieng', 'secuil', 'surga', 'bumi', 'telaga', 'warna', 'salah', 'satunya', 'alam', 'natural', 'dihantarkan', 'keindahan', 'telaga', 'warna', 'hijau', 'membentang', 'permadani', 'hijau', 'zamrud', 'indah']","['panorama', 'alam', 'sungguh', 'indah', 'dieng', 'cuil', 'surga', 'bumi', 'telaga', 'warna', 'salah', 'satu', 'alam', 'natural', 'hantar', 'indah', 'telaga', 'warna', 'hijau', 'bentang', 'permadani', 'hijau', 'zamrud', 'indah']"
132,0,jalannya dibagusin dikit banyak ilalang,"['jalannya', 'dibagusin', 'dikit', 'banyak', 'ilalang']",<FreqDist with 5 samples and 5 outcomes>,"['jalannya', 'dibagusin', 'dikit', 'ilalang']","['jalannya', 'dibagusin', 'dikit', 'ilalang']","['jalan', 'dibagusin', 'dikit', 'ilalang']"
133,0,sejuk bny spot foto menarik hanya pertama masuk ada bau seperti telur busuk seperti kawah sayang telaga agak mengering sehingga bny tanaman kering pohon tumbang di bbrp titik ada boneka utk foto dgn bayaran sukarela utk foto ada fotogtafer bayar per foto,"['sejuk', 'bny', 'spot', 'foto', 'menarik', 'hanya', 'pertama', 'masuk', 'ada', 'bau', 'seperti', 'telur', 'busuk', 'seperti', 'kawah', 'sayang', 'telaga', 'agak', 'mengering', 'sehingga', 'bny', 'tanaman', 'kering', 'pohon', 'tumbang', 'di', 'bbrp', 'titik', 'ada', 'boneka', 'utk', 'foto', 'dgn', 'bayaran', 'sukarela', 'utk', 'foto', 'ada', 'fotogtafer', 'bayar', 'per', 'foto']",<FreqDist with 34 samples and 42 outcomes>,"['sejuk', 'bny', 'spot', 'foto', 'menarik', 'bau', 'telur', 'busuk', 'kawah', 'sayang', 'telaga', 'mengering', 'bny', 'tanaman', 'kering', 'pohon', 'tumbang', 'bbrp', 'titik', 'boneka', 'foto', 'bayaran', 'sukarela', 'foto', 'fotogtafer', 'bayar', 'foto']","['sejuk', 'bny', 'spot', 'foto', 'menarik', 'bau', 'telur', 'busuk', 'kawah', 'sayang', 'telaga', 'mengering', 'bny', 'tanaman', 'kering', 'pohon', 'tumbang', 'bbrp', 'titik', 'boneka', 'foto', 'bayaran', 'sukarela', 'foto', 'fotogtafer', 'bayar', 'foto']","['sejuk', 'bny', 'spot', 'foto', 'tarik', 'bau', 'telur', 'busuk', 'kawah', 'sayang', 'telaga', 'ering', 'bny', 'tanam', 'kering', 'pohon', 'tumbang', 'bbrp', 'titik', 'boneka', 'foto', 'bayar', 'sukarela', 'foto', 'fotogtafer', 'bayar', 'foto']"
134,1,cukup murah dengan susana telaga warna yang tenang dan,"['cukup', 'murah', 'dengan', 'susana', 'telaga', 'warna', 'yang', 'tenang', 'dan']",<FreqDist with 9 samples and 9 outcomes>,"['murah', 'susana', 'telaga', 'warna', 'tenang']","['murah', 'susana', 'telaga', 'warna', 'tenang']","['murah', 'susana', 'telaga', 'warna', 'tenang']"
135,1,mantap pemandangannya,"['mantap', 'pemandangannya']",<FreqDist with 2 samples and 2 outcomes>,"['mantap', 'pemandangannya']","['mantap', 'pemandangannya']","['mantap', 'pandang']"
136,1,tempatnya indah dan sejuk ada dua danau dan beberapa situs di sana banyak warung yang menawarkan aneka camilan dengan harga yang murah toiletnya bersih banyak sekali object foto yang menarik,"['tempatnya', 'indah', 'dan', 'sejuk', 'ada', 'dua', 'danau', 'dan', 'beberapa', 'situs', 'di', 'sana', 'banyak', 'warung', 'yang', 'menawarkan', 'aneka', 'camilan', 'dengan', 'harga', 'yang', 'murah', 'toiletnya', 'bersih', 'banyak', 'sekali', 'object', 'foto', 'yang', 'menarik']",<FreqDist with 26 samples and 30 outcomes>,"['tempatnya', 'indah', 'sejuk', 'danau', 'situs', 'warung', 'menawarkan', 'aneka', 'camilan', 'harga', 'murah', 'toiletnya', 'bersih', 'object', 'foto', 'menarik']","['tempatnya', 'indah', 'sejuk', 'danau', 'situs', 'warung', 'menawarkan', 'aneka', 'camilan', 'harga', 'murah', 'toiletnya', 'bersih', 'object', 'foto', 'menarik']","['tempat', 'indah', 'sejuk', 'danau', 'situs', 'warung', 'tawar', 'aneka', 'camil', 'harga', 'murah', 'toilet', 'bersih', 'object', 'foto', 'tarik']"
137,0,tiketnya kemahalan menurutkutotal rb per orangmana penjaganya ndak ramahkapok lah mau kesini tempatnya ndak terawatbanyak rumput liar yang mengganggu jalan,"['tiketnya', 'kemahalan', 'menurutkutotal', 'rb', 'per', 'orangmana', 'penjaganya', 'ndak', 'ramahkapok', 'lah', 'mau', 'kesini', 'tempatnya', 'ndak', 'terawatbanyak', 'rumput', 'liar', 'yang', 'mengganggu', 'jalan']",<FreqDist with 19 samples and 20 outcomes>,"['tiketnya', 'kemahalan', 'menurutkutotal', 'orangmana', 'penjaganya', 'ndak', 'ramahkapok', 'kesini', 'tempatnya', 'ndak', 'terawatbanyak', 'rumput', 'liar', 'mengganggu', 'jalan']","['tiketnya', 'kemahalan', 'menurutkutotal', 'orangmana', 'penjaganya', 'ndak', 'ramahkapok', 'kesini', 'tempatnya', 'ndak', 'terawatbanyak', 'rumput', 'liar', 'mengganggu', 'jalan']","['tiket', 'mahal', 'menurutkutotal', 'orangmana', 'jaga', 'ndak', 'ramahkapok', 'kesini', 'tempat', 'ndak', 'terawatbanyak', 'rumput', 'liar', 'ganggu', 'jalan']"
138,0,kurang terawat,"['kurang', 'terawat']",<FreqDist with 2 samples and 2 outcomes>,['terawat'],['terawat'],['awat']
139,1,bagus pas kesini juga lagi ga terlalu ramai jadi bisa nikmatin pemandangannya,"['bagus', 'pas', 'kesini', 'juga', 'lagi', 'ga', 'terlalu', 'ramai', 'jadi', 'bisa', 'nikmatin', 'pemandangannya']",<FreqDist with 12 samples and 12 outcomes>,"['bagus', 'pas', 'kesini', 'ramai', 'nikmatin', 'pemandangannya']","['bagus', 'pas', 'kesini', 'ramai', 'nikmatin', 'pemandangannya']","['bagus', 'pas', 'kesini', 'ramai', 'nikmatin', 'pandang']"
140,1,destinasi wisata paling wajib dikunjungi kalo ke dieng plateau tiket masuknya murah meriah sepadan sama pemandangannya paling rekomended dateng pagi hari waktu masih sepi dan belum banyak pengunjung gampang cari parkirnya juga kalo,"['destinasi', 'wisata', 'paling', 'wajib', 'dikunjungi', 'kalo', 'ke', 'dieng', 'plateau', 'tiket', 'masuknya', 'murah', 'meriah', 'sepadan', 'sama', 'pemandangannya', 'paling', 'rekomended', 'dateng', 'pagi', 'hari', 'waktu', 'masih', 'sepi', 'dan', 'belum', 'banyak', 'pengunjung', 'gampang', 'cari', 'parkirnya', 'juga', 'kalo']",<FreqDist with 31 samples and 33 outcomes>,"['destinasi', 'wisata', 'wajib', 'dikunjungi', 'dieng', 'plateau', 'tiket', 'masuknya', 'murah', 'meriah', 'sepadan', 'pemandangannya', 'rekomended', 'dateng', 'pagi', 'sepi', 'pengunjung', 'gampang', 'cari', 'parkirnya']","['destinasi', 'wisata', 'wajib', 'dikunjungi', 'dieng', 'plateau', 'tiket', 'masuknya', 'murah', 'meriah', 'sepadan', 'pemandangannya', 'rekomended', 'dateng', 'pagi', 'sepi', 'pengunjung', 'gampang', 'cari', 'parkirnya']","['destinasi', 'wisata', 'wajib', 'kunjung', 'dieng', 'plateau', 'tiket', 'masuk', 'murah', 'riah', 'padan', 'pandang', 'rekomended', 'dateng', 'pagi', 'sepi', 'unjung', 'gampang', 'cari', 'parkir']"
141,1,telaga bagus asik banget buat jalan jalan masih sejuk juga udaranya terdapat toilet dan tempat parkir yang cukup luas,"['telaga', 'bagus', 'asik', 'banget', 'buat', 'jalan', 'jalan', 'masih', 'sejuk', 'juga', 'udaranya', 'terdapat', 'toilet', 'dan', 'tempat', 'parkir', 'yang', 'cukup', 'luas']",<FreqDist with 18 samples and 19 outcomes>,"['telaga', 'bagus', 'banget', 'jalan', 'jalan', 'sejuk', 'udaranya', 'toilet', 'parkir', 'luas']","['telaga', 'bagus', 'banget', 'jalan', 'jalan', 'sejuk', 'udaranya', 'toilet', 'parkir', 'luas']","['telaga', 'bagus', 'banget', 'jalan', 'jalan', 'sejuk', 'udara', 'toilet', 'parkir', 'luas']"
142,1,tempat yg sejuk dan indah jg bikin betah,"['tempat', 'yg', 'sejuk', 'dan', 'indah', 'jg', 'bikin', 'betah']",<FreqDist with 8 samples and 8 outcomes>,"['sejuk', 'indah', 'betah']","['sejuk', 'indah', 'betah']","['sejuk', 'indah', 'betah']"
143,1,pemandangan yang oke tempat bersih suhu udara sejuk,"['pemandangan', 'yang', 'oke', 'tempat', 'bersih', 'suhu', 'udara', 'sejuk']",<FreqDist with 8 samples and 8 outcomes>,"['pemandangan', 'oke', 'bersih', 'suhu', 'udara', 'sejuk']","['pemandangan', 'oke', 'bersih', 'suhu', 'udara', 'sejuk']","['pandang', 'oke', 'bersih', 'suhu', 'udara', 'sejuk']"
144,1,tempatnya lumayan nyaman buat hunting foto perlu di tambah spot yg baru,"['tempatnya', 'lumayan', 'nyaman', 'buat', 'hunting', 'foto', 'perlu', 'di', 'tambah', 'spot', 'yg', 'baru']",<FreqDist with 12 samples and 12 outcomes>,"['tempatnya', 'lumayan', 'nyaman', 'hunting', 'foto', 'spot']","['tempatnya', 'lumayan', 'nyaman', 'hunting', 'foto', 'spot']","['tempat', 'lumayan', 'nyaman', 'hunting', 'foto', 'spot']"
145,1,pemandangan bagus htm hanya dpt wisata telaga warna telaga pengilon dan goa ada musola juga,"['pemandangan', 'bagus', 'htm', 'hanya', 'dpt', 'wisata', 'telaga', 'warna', 'telaga', 'pengilon', 'dan', 'goa', 'ada', 'musola', 'juga']",<FreqDist with 14 samples and 15 outcomes>,"['pemandangan', 'bagus', 'htm', 'wisata', 'telaga', 'warna', 'telaga', 'pengilon', 'goa', 'musola']","['pemandangan', 'bagus', 'htm', 'wisata', 'telaga', 'warna', 'telaga', 'pengilon', 'goa', 'musola']","['pandang', 'bagus', 'htm', 'wisata', 'telaga', 'warna', 'telaga', 'pengilon', 'goa', 'musola']"
146,1,tiket masuk bersahabat tempat parkir luas dan nyaman sejuk bersih dan alami apalagi kalau masih pagi masih sepi belum banyak pengunjung yang datang pedagang makanan juga sedikit jadi benarbenar terjaga terawat tempatnya,"['tiket', 'masuk', 'bersahabat', 'tempat', 'parkir', 'luas', 'dan', 'nyaman', 'sejuk', 'bersih', 'dan', 'alami', 'apalagi', 'kalau', 'masih', 'pagi', 'masih', 'sepi', 'belum', 'banyak', 'pengunjung', 'yang', 'datang', 'pedagang', 'makanan', 'juga', 'sedikit', 'jadi', 'benarbenar', 'terjaga', 'terawat', 'tempatnya']",<FreqDist with 30 samples and 32 outcomes>,"['tiket', 'bersahabat', 'parkir', 'luas', 'nyaman', 'sejuk', 'bersih', 'alami', 'pagi', 'sepi', 'pengunjung', 'pedagang', 'makanan', 'benarbenar', 'terjaga', 'terawat', 'tempatnya']","['tiket', 'bersahabat', 'parkir', 'luas', 'nyaman', 'sejuk', 'bersih', 'alami', 'pagi', 'sepi', 'pengunjung', 'pedagang', 'makanan', 'benarbenar', 'terjaga', 'terawat', 'tempatnya']","['tiket', 'sahabat', 'parkir', 'luas', 'nyaman', 'sejuk', 'bersih', 'alami', 'pagi', 'sepi', 'unjung', 'dagang', 'makan', 'benarbenar', 'jaga', 'awat', 'tempat']"
147,1,bener bener puas bisa liat pemandangan yang indah sejuk asri,"['bener', 'bener', 'puas', 'bisa', 'liat', 'pemandangan', 'yang', 'indah', 'sejuk', 'asri']",<FreqDist with 9 samples and 10 outcomes>,"['bener', 'bener', 'puas', 'liat', 'pemandangan', 'indah', 'sejuk', 'asri']","['bener', 'bener', 'puas', 'liat', 'pemandangan', 'indah', 'sejuk', 'asri']","['bener', 'bener', 'puas', 'liat', 'pandang', 'indah', 'sejuk', 'asri']"
148,1,sejuk banget cocok untuk berwisata sama teman atau keluarga,"['sejuk', 'banget', 'cocok', 'untuk', 'berwisata', 'sama', 'teman', 'atau', 'keluarga']",<FreqDist with 9 samples and 9 outcomes>,"['sejuk', 'banget', 'cocok', 'berwisata', 'teman', 'keluarga']","['sejuk', 'banget', 'cocok', 'berwisata', 'teman', 'keluarga']","['sejuk', 'banget', 'cocok', 'wisata', 'teman', 'keluarga']"
149,1,telaga yang menyejukkan di kaki dieng sejuk sekali serasa menyatu dengan alam aku paling suka pada gugusan bunga hydrangea yang indah aku jadi ingin membangun rumah di tengah taman hydrangea bersama kamu iya kamu,"['telaga', 'yang', 'menyejukkan', 'di', 'kaki', 'dieng', 'sejuk', 'sekali', 'serasa', 'menyatu', 'dengan', 'alam', 'aku', 'paling', 'suka', 'pada', 'gugusan', 'bunga', 'hydrangea', 'yang', 'indah', 'aku', 'jadi', 'ingin', 'membangun', 'rumah', 'di', 'tengah', 'taman', 'hydrangea', 'bersama', 'kamu', 'iya', 'kamu']",<FreqDist with 29 samples and 34 outcomes>,"['telaga', 'menyejukkan', 'kaki', 'dieng', 'sejuk', 'serasa', 'menyatu', 'alam', 'suka', 'gugusan', 'bunga', 'hydrangea', 'indah', 'membangun', 'rumah', 'taman', 'hydrangea']","['telaga', 'menyejukkan', 'kaki', 'dieng', 'sejuk', 'serasa', 'menyatu', 'alam', 'suka', 'gugusan', 'bunga', 'hydrangea', 'indah', 'membangun', 'rumah', 'taman', 'hydrangea']","['telaga', 'sejuk', 'kaki', 'dieng', 'sejuk', 'serasa', 'satu', 'alam', 'suka', 'gugus', 'bunga', 'hydrangea', 'indah', 'bangun', 'rumah', 'taman', 'hydrangea']"
150,1,tempat yang sangat indah untuk berlibur bersama keluarga tercinta,"['tempat', 'yang', 'sangat', 'indah', 'untuk', 'berlibur', 'bersama', 'keluarga', 'tercinta']",<FreqDist with 9 samples and 9 outcomes>,"['indah', 'berlibur', 'keluarga', 'tercinta']","['indah', 'berlibur', 'keluarga', 'tercinta']","['indah', 'libur', 'keluarga', 'cinta']"
151,1,mantapp tempatnya indah asri sejuk banyak pohonnya terawat jugaa,"['mantapp', 'tempatnya', 'indah', 'asri', 'sejuk', 'banyak', 'pohonnya', 'terawat', 'jugaa']",<FreqDist with 9 samples and 9 outcomes>,"['mantapp', 'tempatnya', 'indah', 'asri', 'sejuk', 'pohonnya', 'terawat']","['mantapp', 'tempatnya', 'indah', 'asri', 'sejuk', 'pohonnya', 'terawat']","['mantapp', 'tempat', 'indah', 'asri', 'sejuk', 'pohon', 'awat']"
152,1,ciptaan dari tuhan yang melibatkan alam yang sungguh luar biasa indahnya,"['ciptaan', 'dari', 'tuhan', 'yang', 'melibatkan', 'alam', 'yang', 'sungguh', 'luar', 'biasa', 'indahnya']",<FreqDist with 10 samples and 11 outcomes>,"['ciptaan', 'tuhan', 'melibatkan', 'alam', 'sungguh', 'indahnya']","['ciptaan', 'tuhan', 'melibatkan', 'alam', 'sungguh', 'indahnya']","['cipta', 'tuhan', 'libat', 'alam', 'sungguh', 'indah']"
153,1,pemandangan disini sangat indah say suka sekali,"['pemandangan', 'disini', 'sangat', 'indah', 'say', 'suka', 'sekali']",<FreqDist with 7 samples and 7 outcomes>,"['pemandangan', 'indah', 'suka']","['pemandangan', 'indah', 'suka']","['pandang', 'indah', 'suka']"
154,1,salah satu obyek wisata terkenal yang ada di wilayah pariwisata gunung dieng wonosobo tempatnya luas dan jozzz,"['salah', 'satu', 'obyek', 'wisata', 'terkenal', 'yang', 'ada', 'di', 'wilayah', 'pariwisata', 'gunung', 'dieng', 'wonosobo', 'tempatnya', 'luas', 'dan', 'jozzz']",<FreqDist with 17 samples and 17 outcomes>,"['salah', 'obyek', 'wisata', 'terkenal', 'wilayah', 'pariwisata', 'gunung', 'dieng', 'wonosobo', 'tempatnya', 'luas', 'jozzz']","['salah', 'obyek', 'wisata', 'terkenal', 'wilayah', 'pariwisata', 'gunung', 'dieng', 'wonosobo', 'tempatnya', 'luas', 'jozzz']","['salah', 'obyek', 'wisata', 'kenal', 'wilayah', 'pariwisata', 'gunung', 'dieng', 'wonosobo', 'tempat', 'luas', 'jozzz']"
155,1,tempatnya bagus dingin wajib singgah ke telaga warna wonderful romantis,"['tempatnya', 'bagus', 'dingin', 'wajib', 'singgah', 'ke', 'telaga', 'warna', 'wonderful', 'romantis']",<FreqDist with 10 samples and 10 outcomes>,"['tempatnya', 'bagus', 'dingin', 'wajib', 'singgah', 'telaga', 'warna', 'wonderful', 'romantis']","['tempatnya', 'bagus', 'dingin', 'wajib', 'singgah', 'telaga', 'warna', 'wonderful', 'romantis']","['tempat', 'bagus', 'dingin', 'wajib', 'singgah', 'telaga', 'warna', 'wonderful', 'romantis']"
156,1,daerah dengan yang sungguh indah udaranya yang sejuk dapat membuat tubuh merasa nyaman,"['daerah', 'dengan', 'yang', 'sungguh', 'indah', 'udaranya', 'yang', 'sejuk', 'dapat', 'membuat', 'tubuh', 'merasa', 'nyaman']",<FreqDist with 12 samples and 13 outcomes>,"['daerah', 'sungguh', 'indah', 'udaranya', 'sejuk', 'tubuh', 'nyaman']","['daerah', 'sungguh', 'indah', 'udaranya', 'sejuk', 'tubuh', 'nyaman']","['daerah', 'sungguh', 'indah', 'udara', 'sejuk', 'tubuh', 'nyaman']"
157,0,tempatnya enak pohonnya rimbun airnya beneran berwarna tanpa editan tapi pengelolaannya kurang bagus banyak fasilitas umum yg rusak,"['tempatnya', 'enak', 'pohonnya', 'rimbun', 'airnya', 'beneran', 'berwarna', 'tanpa', 'editan', 'tapi', 'pengelolaannya', 'kurang', 'bagus', 'banyak', 'fasilitas', 'umum', 'yg', 'rusak']",<FreqDist with 18 samples and 18 outcomes>,"['tempatnya', 'pohonnya', 'rimbun', 'airnya', 'beneran', 'berwarna', 'editan', 'pengelolaannya', 'bagus', 'fasilitas', 'rusak']","['tempatnya', 'pohonnya', 'rimbun', 'airnya', 'beneran', 'berwarna', 'editan', 'pengelolaannya', 'bagus', 'fasilitas', 'rusak']","['tempat', 'pohon', 'rimbun', 'air', 'beneran', 'warna', 'edit', 'kelola', 'bagus', 'fasilitas', 'rusak']"
